"name","label"
"QR_d_best\2_5_H_11.jpg",4
"QR_d_best\2_5_H_12.jpg",1
"QR_d_best\2_5_H_13.jpg",2
"QR_d_best\2_5_H_14.jpg",3
"QR_d_best\2_5_H_15.jpg",4
"QR_d_best\2_5_H_16.jpg",1
"QR_d_best\2_5_H_17.jpg",2
"QR_d_best\2_5_H_18.jpg",3
"QR_d_best\2_5_H_19.jpg",4
"QR_d_best\2_5_H_2.jpg",3
"QR_d_best\2_5_H_3.jpg",4
"QR_d_best\2_5_H_4.jpg",1
"QR_d_best\2_5_H_5.jpg",2
"QR_d_best\2_5_H_6.jpg",3
"QR_d_best\2_5_H_7.jpg",4
"QR_d_best\2_5_H_8.jpg",1
"QR_d_best\2_5_H_9.jpg",2
"QR_d_best\2_5_I_0.jpg",4
"QR_d_best\2_5_I_1.jpg",3
"QR_d_best\2_5_I_10.jpg",2
"QR_d_best\2_5_I_11.jpg",1
"QR_d_best\2_5_I_12.jpg",4
"QR_d_best\2_5_I_13.jpg",3
"QR_d_best\2_5_I_14.jpg",2
"QR_d_best\2_5_I_15.jpg",1
"QR_d_best\2_5_I_16.jpg",4
"QR_d_best\2_5_I_17.jpg",3
"QR_d_best\2_5_I_18.jpg",2
"QR_d_best\2_5_I_19.jpg",1
"QR_d_best\2_5_I_2.jpg",2
"QR_d_best\2_5_I_3.jpg",1
"QR_d_best\2_5_I_4.jpg",4
"QR_d_best\2_5_I_5.jpg",3
"QR_d_best\2_5_I_6.jpg",2
"QR_d_best\2_5_I_7.jpg",1
"QR_d_best\2_5_I_8.jpg",4
"QR_d_best\2_5_I_9.jpg",3
"QR_d_best\2_5_J_0.jpg",4
"QR_d_best\2_5_J_1.jpg",3
"QR_d_best\2_5_J_10.jpg",2
"QR_d_best\2_5_J_11.jpg",1
"QR_d_best\2_5_J_12.jpg",4
"QR_d_best\2_5_J_13.jpg",3
"QR_d_best\2_5_J_14.jpg",2
"QR_d_best\2_5_J_15.jpg",1
"QR_d_best\2_5_J_16.jpg",4
"QR_d_best\2_5_J_17.jpg",3
"QR_d_best\2_5_J_18.jpg",2
"QR_d_best\2_5_J_19.jpg",1
"QR_d_best\2_5_J_2.jpg",2
"QR_d_best\2_5_J_3.jpg",1
"QR_d_best\2_5_J_4.jpg",4
"QR_d_best\2_5_J_5.jpg",3
"QR_d_best\2_5_J_6.jpg",2
"QR_d_best\2_5_J_7.jpg",1
"QR_d_best\2_5_J_8.jpg",4
"QR_d_best\2_5_J_9.jpg",3
"QR_d_best\2_5_K_0.jpg",1
"QR_d_best\2_5_K_1.jpg",2
"QR_d_best\2_5_K_10.jpg",3
"QR_d_best\2_5_K_11.jpg",4
"QR_d_best\2_5_K_12.jpg",1
"QR_d_best\2_5_K_13.jpg",2
"QR_d_best\2_5_K_14.jpg",3
"QR_d_best\2_5_K_15.jpg",4
"QR_d_best\2_5_K_16.jpg",1
"QR_d_best\2_5_K_17.jpg",2
"QR_d_best\2_5_K_18.jpg",3
"QR_d_best\2_5_K_19.jpg",4
"QR_d_best\2_5_K_2.jpg",3
"QR_d_best\2_5_K_3.jpg",4
"QR_d_best\2_5_K_4.jpg",1
"QR_d_best\2_5_K_5.jpg",2
"QR_d_best\2_5_K_6.jpg",3
"QR_d_best\2_5_K_7.jpg",4
"QR_d_best\2_5_K_8.jpg",1
"QR_d_best\2_5_K_9.jpg",2
"QR_d_best\2_5_L_0.jpg",1
"QR_d_best\2_5_L_1.jpg",2
"QR_d_best\2_5_L_10.jpg",3
"QR_d_best\2_5_L_11.jpg",4
"QR_d_best\2_5_L_12.jpg",1
"QR_d_best\2_5_L_13.jpg",2
"QR_d_best\2_5_L_14.jpg",3
"QR_d_best\2_5_L_15.jpg",4
"QR_d_best\2_5_L_16.jpg",1
"QR_d_best\2_5_L_17.jpg",2
"QR_d_best\2_5_L_18.jpg",3
"QR_d_best\2_5_L_19.jpg",4
"QR_d_best\2_5_L_2.jpg",3
"QR_d_best\2_5_L_3.jpg",4
"QR_d_best\2_5_L_4.jpg",1
"QR_d_best\2_5_L_5.jpg",2
"QR_d_best\2_5_L_6.jpg",3
"QR_d_best\2_5_L_7.jpg",4
"QR_d_best\2_5_L_8.jpg",1
"QR_d_best\2_5_L_9.jpg",2
"QR_d_best\2_6_A_0.jpg",4
"QR_d_best\2_6_A_1.jpg",3
"QR_d_best\2_6_A_10.jpg",2
"QR_d_best\2_6_A_11.jpg",1
"QR_d_best\2_6_A_12.jpg",4
"QR_d_best\2_6_A_13.jpg",3
"QR_d_best\2_6_A_14.jpg",2
"QR_d_best\2_6_A_15.jpg",1
"QR_d_best\2_6_A_16.jpg",4
"QR_d_best\2_6_A_17.jpg",3
"QR_d_best\2_6_A_18.jpg",2
"QR_d_best\2_6_A_19.jpg",1
"QR_d_best\2_6_A_2.jpg",2
"QR_d_best\2_6_A_3.jpg",1
"QR_d_best\2_6_A_4.jpg",4
"QR_d_best\2_6_A_5.jpg",3
"QR_d_best\2_6_A_6.jpg",2
"QR_d_best\2_6_A_7.jpg",1
"QR_d_best\2_6_A_8.jpg",4
"QR_d_best\2_6_A_9.jpg",3
"QR_d_best\2_6_B_0.jpg",4
"QR_d_best\2_6_B_1.jpg",3
"QR_d_best\2_6_B_10.jpg",2
"QR_d_best\2_6_B_11.jpg",1
"QR_d_best\2_6_B_12.jpg",4
"QR_d_best\2_6_B_13.jpg",3
"QR_d_best\2_6_B_14.jpg",2
"QR_d_best\2_6_B_15.jpg",1
"QR_d_best\2_6_B_16.jpg",4
"QR_d_best\2_6_B_17.jpg",3
"QR_d_best\2_6_B_18.jpg",2
"QR_d_best\2_6_B_19.jpg",1
"QR_d_best\2_6_B_2.jpg",2
"QR_d_best\2_6_B_3.jpg",1
"QR_d_best\2_6_B_4.jpg",4
"QR_d_best\2_6_B_5.jpg",3
"QR_d_best\2_6_B_6.jpg",2
"QR_d_best\2_6_B_7.jpg",1
"QR_d_best\2_6_B_8.jpg",4
"QR_d_best\2_6_B_9.jpg",3
"QR_d_best\2_6_C_0.jpg",1
"QR_d_best\2_6_C_1.jpg",2
"QR_d_best\2_6_C_10.jpg",3
"QR_d_best\2_6_C_11.jpg",4
"QR_d_best\2_6_C_12.jpg",1
"QR_d_best\2_6_C_13.jpg",2
"QR_d_best\2_6_C_14.jpg",3
"QR_d_best\2_6_C_15.jpg",4
"QR_d_best\2_6_C_16.jpg",1
"QR_d_best\2_6_C_17.jpg",2
"QR_d_best\2_6_C_18.jpg",3
"QR_d_best\2_6_C_19.jpg",4
"QR_d_best\2_6_C_2.jpg",3
"QR_d_best\2_6_C_3.jpg",4
"QR_d_best\2_6_C_4.jpg",1
"QR_d_best\2_6_C_5.jpg",2
"QR_d_best\2_6_C_6.jpg",3
"QR_d_best\2_6_C_7.jpg",4
"QR_d_best\2_6_C_8.jpg",1
"QR_d_best\2_6_C_9.jpg",2
"QR_d_best\2_6_D_0.jpg",1
"QR_d_best\2_6_D_1.jpg",2
"QR_d_best\2_6_D_10.jpg",3
"QR_d_best\2_6_D_11.jpg",4
"QR_d_best\2_6_D_12.jpg",1
"QR_d_best\2_6_D_13.jpg",2
"QR_d_best\2_6_D_14.jpg",3
"QR_d_best\2_6_D_15.jpg",4
"QR_d_best\2_6_D_16.jpg",1
"QR_d_best\2_6_D_17.jpg",2
"QR_d_best\2_6_D_18.jpg",3
"QR_d_best\2_6_D_19.jpg",4
"QR_d_best\2_6_D_2.jpg",3
"QR_d_best\2_6_D_3.jpg",4
"QR_d_best\2_6_D_4.jpg",1
"QR_d_best\2_6_D_5.jpg",2
"QR_d_best\2_6_D_6.jpg",3
"QR_d_best\2_6_D_7.jpg",4
"QR_d_best\2_6_D_8.jpg",1
"QR_d_best\2_6_D_9.jpg",2
"QR_d_best\2_6_E_0.jpg",4
"QR_d_best\2_6_E_1.jpg",3
"QR_d_best\2_6_E_10.jpg",2
"QR_d_best\2_6_E_11.jpg",1
"QR_d_best\2_6_E_12.jpg",4
"QR_d_best\2_6_E_13.jpg",3
"QR_d_best\2_6_E_14.jpg",2
"QR_d_best\2_6_E_15.jpg",1
"QR_d_best\2_6_E_16.jpg",4
"QR_d_best\2_6_E_17.jpg",3
"QR_d_best\2_6_E_18.jpg",2
"QR_d_best\2_6_E_19.jpg",1
"QR_d_best\2_6_E_2.jpg",2
"QR_d_best\2_6_E_3.jpg",1
"QR_d_best\2_6_E_4.jpg",4
"QR_d_best\2_6_E_5.jpg",3
"QR_d_best\2_6_E_6.jpg",2
"QR_d_best\2_6_E_7.jpg",1
"QR_d_best\2_6_E_8.jpg",4
"QR_d_best\2_6_E_9.jpg",3
"QR_d_best\2_6_F_0.jpg",4
"QR_d_best\2_6_F_1.jpg",3
"QR_d_best\2_6_F_10.jpg",2
"QR_d_best\2_6_F_11.jpg",1
"QR_d_best\2_6_F_12.jpg",4
"QR_d_best\2_6_F_13.jpg",3
"QR_d_best\2_6_F_14.jpg",2
"QR_d_best\2_6_F_15.jpg",1
"QR_d_best\2_6_F_16.jpg",4
"QR_d_best\2_6_F_17.jpg",3
"QR_d_best\2_6_F_18.jpg",2
"QR_d_best\2_6_F_19.jpg",1
"QR_d_best\2_6_F_2.jpg",2
"QR_d_best\2_6_F_3.jpg",1
"QR_d_best\2_6_F_4.jpg",4
"QR_d_best\2_6_F_5.jpg",3
"QR_d_best\2_6_F_6.jpg",2
"QR_d_best\2_6_F_7.jpg",1
"QR_d_best\2_6_F_8.jpg",4
"QR_d_best\2_6_F_9.jpg",3
"QR_d_best\2_6_G_0.jpg",1
"QR_d_best\2_6_G_1.jpg",2
"QR_d_best\2_6_G_10.jpg",3
"QR_d_best\2_6_G_11.jpg",4
"QR_d_best\2_6_G_12.jpg",1
"QR_d_best\2_6_G_13.jpg",2
"QR_d_best\2_6_G_14.jpg",3
"QR_d_best\2_6_G_15.jpg",4
"QR_d_best\2_6_G_16.jpg",1
"QR_d_best\2_6_G_17.jpg",2
"QR_d_best\2_6_G_18.jpg",3
"QR_d_best\2_6_G_19.jpg",4
"QR_d_best\2_6_G_2.jpg",3
"QR_d_best\2_6_G_3.jpg",4
"QR_d_best\2_6_G_4.jpg",1
"QR_d_best\2_6_G_5.jpg",2
"QR_d_best\2_6_G_6.jpg",3
"QR_d_best\2_6_G_7.jpg",4
"QR_d_best\2_6_G_8.jpg",1
"QR_d_best\2_6_G_9.jpg",2
"QR_d_best\2_6_H_0.jpg",1
"QR_d_best\2_6_H_1.jpg",2
"QR_d_best\2_6_H_10.jpg",3
"QR_d_best\2_6_H_11.jpg",4
"QR_d_best\2_6_H_12.jpg",1
"QR_d_best\2_6_H_13.jpg",2
"QR_d_best\2_6_H_14.jpg",3
"QR_d_best\2_6_H_15.jpg",4
"QR_d_best\2_6_H_16.jpg",1
"QR_d_best\2_6_H_17.jpg",2
"QR_d_best\2_6_H_18.jpg",3
"QR_d_best\2_6_H_19.jpg",4
"QR_d_best\2_6_H_2.jpg",3
"QR_d_best\2_6_H_3.jpg",4
"QR_d_best\2_6_H_4.jpg",1
"QR_d_best\2_6_H_5.jpg",2
"QR_d_best\2_6_H_6.jpg",3
"QR_d_best\2_6_H_7.jpg",4
"QR_d_best\2_6_H_8.jpg",1
"QR_d_best\2_6_H_9.jpg",2
"QR_d_best\2_6_I_0.jpg",4
"QR_d_best\2_6_I_1.jpg",3
"QR_d_best\2_6_I_10.jpg",2
"QR_d_best\2_6_I_11.jpg",1
"QR_d_best\2_6_I_12.jpg",4
"QR_d_best\2_6_I_13.jpg",3
"QR_d_best\2_6_I_14.jpg",2
"QR_d_best\2_6_I_15.jpg",1
"QR_d_best\2_6_I_16.jpg",4
"QR_d_best\2_6_I_17.jpg",3
"QR_d_best\2_6_I_18.jpg",2
"QR_d_best\2_6_I_19.jpg",1
"QR_d_best\2_6_I_2.jpg",2
"QR_d_best\2_6_I_3.jpg",1
"QR_d_best\2_6_I_4.jpg",4
"QR_d_best\2_6_I_5.jpg",3
"QR_d_best\2_6_I_6.jpg",2
"QR_d_best\2_6_I_7.jpg",1
"QR_d_best\2_6_I_8.jpg",4
"QR_d_best\2_6_I_9.jpg",3
"QR_d_best\2_6_J_0.jpg",4
"QR_d_best\2_6_J_1.jpg",3
"QR_d_best\2_6_J_10.jpg",2
"QR_d_best\2_6_J_11.jpg",1
"QR_d_best\2_6_J_12.jpg",4
"QR_d_best\2_6_J_13.jpg",3
"QR_d_best\2_6_J_14.jpg",2
"QR_d_best\2_6_J_15.jpg",1
"QR_d_best\2_6_J_16.jpg",4
"QR_d_best\2_6_J_17.jpg",3
"QR_d_best\2_6_J_18.jpg",2
"QR_d_best\2_6_J_19.jpg",1
"QR_d_best\2_6_J_2.jpg",2
"QR_d_best\2_6_J_3.jpg",1
"QR_d_best\2_6_J_4.jpg",4
"QR_d_best\2_6_J_5.jpg",3
"QR_d_best\2_6_J_6.jpg",2
"QR_d_best\2_6_J_7.jpg",1
"QR_d_best\2_6_J_8.jpg",4
"QR_d_best\2_6_J_9.jpg",3
"QR_d_best\2_6_K_0.jpg",1
"QR_d_best\2_6_K_1.jpg",2
"QR_d_best\2_6_K_10.jpg",3
"QR_d_best\2_6_K_11.jpg",4
"QR_d_best\2_6_K_12.jpg",1
"QR_d_best\2_6_K_13.jpg",2
"QR_d_best\2_6_K_14.jpg",3
"QR_d_best\2_6_K_15.jpg",4
"QR_d_best\2_6_K_16.jpg",1
"QR_d_best\2_6_K_17.jpg",2
"QR_d_best\2_6_K_18.jpg",3
"QR_d_best\2_6_K_19.jpg",4
"QR_d_best\2_6_K_2.jpg",3
"QR_d_best\2_6_K_3.jpg",4
"QR_d_best\2_6_K_4.jpg",1
"QR_d_best\2_6_K_5.jpg",2
"QR_d_best\2_6_K_6.jpg",3
"QR_d_best\2_6_K_7.jpg",4
"QR_d_best\2_6_K_8.jpg",1
"QR_d_best\2_6_K_9.jpg",2
"QR_d_best\2_6_L_0.jpg",1
"QR_d_best\2_6_L_1.jpg",2
"QR_d_best\2_6_L_10.jpg",3
"QR_d_best\2_6_L_11.jpg",4
"QR_d_best\2_6_L_12.jpg",1
"QR_d_best\2_6_L_13.jpg",2
"QR_d_best\2_6_L_14.jpg",3
"QR_d_best\2_6_L_15.jpg",4
"QR_d_best\2_6_L_16.jpg",1
"QR_d_best\2_6_L_17.jpg",2
"QR_d_best\2_6_L_18.jpg",3
"QR_d_best\2_6_L_19.jpg",4
"QR_d_best\2_6_L_2.jpg",3
"QR_d_best\2_6_L_3.jpg",4
"QR_d_best\2_6_L_4.jpg",1
"QR_d_best\2_6_L_5.jpg",2
"QR_d_best\2_6_L_6.jpg",3
"QR_d_best\2_6_L_7.jpg",4
"QR_d_best\2_6_L_8.jpg",1
"QR_d_best\2_6_L_9.jpg",2
"QR_d_best\3_1_A_0.jpg",4
"QR_d_best\3_1_A_1.jpg",3
"QR_d_best\3_1_A_10.jpg",2
"QR_d_best\3_1_A_11.jpg",1
"QR_d_best\3_1_A_12.jpg",4
"QR_d_best\3_1_A_13.jpg",3
"QR_d_best\3_1_A_14.jpg",2
"QR_d_best\3_1_A_15.jpg",1
"QR_d_best\3_1_A_16.jpg",4
"QR_d_best\3_1_A_17.jpg",3
"QR_d_best\3_1_A_18.jpg",2
"QR_d_best\3_1_A_19.jpg",1
"QR_d_best\3_1_A_2.jpg",2
"QR_d_best\3_1_A_3.jpg",1
"QR_d_best\3_1_A_4.jpg",4
"QR_d_best\3_1_A_5.jpg",3
"QR_d_best\3_1_A_6.jpg",2
"QR_d_best\3_1_A_7.jpg",1
"QR_d_best\3_1_A_8.jpg",4
"QR_d_best\3_1_A_9.jpg",3
"QR_d_best\3_1_B_0.jpg",4
"QR_d_best\3_1_B_1.jpg",3
"QR_d_best\3_1_B_10.jpg",2
"QR_d_best\3_1_B_11.jpg",1
"QR_d_best\3_1_B_12.jpg",4
"QR_d_best\3_1_B_13.jpg",3
"QR_d_best\3_1_B_14.jpg",2
"QR_d_best\3_1_B_15.jpg",1
"QR_d_best\3_1_B_16.jpg",4
"QR_d_best\3_1_B_17.jpg",3
"QR_d_best\3_1_B_18.jpg",2
"QR_d_best\3_1_B_19.jpg",1
"QR_d_best\3_1_B_2.jpg",2
"QR_d_best\3_1_B_3.jpg",1
"QR_d_best\3_1_B_4.jpg",4
"QR_d_best\3_1_B_5.jpg",3
"QR_d_best\3_1_B_6.jpg",2
"QR_d_best\3_1_B_7.jpg",1
"QR_d_best\3_1_B_8.jpg",4
"QR_d_best\3_1_B_9.jpg",3
"QR_d_best\3_1_C_0.jpg",1
"QR_d_best\3_1_C_1.jpg",2
"QR_d_best\3_1_C_10.jpg",3
"QR_d_best\3_1_C_11.jpg",4
"QR_d_best\3_1_C_12.jpg",1
"QR_d_best\3_1_C_13.jpg",2
"QR_d_best\3_1_C_14.jpg",3
"QR_d_best\3_1_C_15.jpg",4
"QR_d_best\3_1_C_16.jpg",1
"QR_d_best\3_1_C_17.jpg",2
"QR_d_best\3_1_C_18.jpg",3
"QR_d_best\3_1_C_19.jpg",4
"QR_d_best\3_1_C_2.jpg",3
"QR_d_best\3_1_C_3.jpg",4
"QR_d_best\3_1_C_4.jpg",1
"QR_d_best\3_1_C_5.jpg",2
"QR_d_best\3_1_C_6.jpg",3
"QR_d_best\3_1_C_7.jpg",4
"QR_d_best\3_1_C_8.jpg",1
"QR_d_best\3_1_C_9.jpg",2
"QR_d_best\3_1_D_0.jpg",1
"QR_d_best\3_1_D_1.jpg",2
"QR_d_best\3_1_D_10.jpg",3
"QR_d_best\3_1_D_11.jpg",4
"QR_d_best\3_1_D_12.jpg",1
"QR_d_best\3_1_D_13.jpg",2
"QR_d_best\3_1_D_14.jpg",3
"QR_d_best\3_1_D_15.jpg",4
"QR_d_best\3_1_D_16.jpg",1
"QR_d_best\3_1_D_17.jpg",2
"QR_d_best\3_1_D_18.jpg",3
"QR_d_best\3_1_D_19.jpg",4
"QR_d_best\3_1_D_2.jpg",3
"QR_d_best\3_1_D_3.jpg",4
"QR_d_best\3_1_D_4.jpg",1
"QR_d_best\3_1_D_5.jpg",2
"QR_d_best\3_1_D_6.jpg",3
"QR_d_best\3_1_D_7.jpg",4
"QR_d_best\3_1_D_8.jpg",1
"QR_d_best\3_1_D_9.jpg",2
"QR_d_best\3_1_E_0.jpg",4
"QR_d_best\3_1_E_1.jpg",3
"QR_d_best\3_1_E_10.jpg",2
"QR_d_best\3_1_E_11.jpg",1
"QR_d_best\3_1_E_12.jpg",4
"QR_d_best\3_1_E_13.jpg",3
"QR_d_best\3_1_E_14.jpg",2
"QR_d_best\3_1_E_15.jpg",1
"QR_d_best\3_1_E_16.jpg",4
"QR_d_best\3_1_E_17.jpg",3
"QR_d_best\3_1_E_18.jpg",2
"QR_d_best\3_1_E_19.jpg",1
"QR_d_best\3_1_E_2.jpg",2
"QR_d_best\3_1_E_3.jpg",1
"QR_d_best\3_1_E_4.jpg",4
"QR_d_best\3_1_E_5.jpg",3
"QR_d_best\3_1_E_6.jpg",2
"QR_d_best\3_1_E_7.jpg",1
"QR_d_best\3_1_E_8.jpg",4
"QR_d_best\3_1_E_9.jpg",3
"QR_d_best\3_1_F_0.jpg",4
"QR_d_best\3_1_F_1.jpg",3
"QR_d_best\3_1_F_10.jpg",2
"QR_d_best\3_1_F_11.jpg",1
"QR_d_best\3_1_F_12.jpg",4
"QR_d_best\3_1_F_13.jpg",3
"QR_d_best\3_1_F_14.jpg",2
"QR_d_best\3_1_F_15.jpg",1
"QR_d_best\3_1_F_16.jpg",4
"QR_d_best\3_1_F_17.jpg",3
"QR_d_best\3_1_F_18.jpg",2
"QR_d_best\3_1_F_19.jpg",1
"QR_d_best\3_1_F_2.jpg",2
"QR_d_best\3_1_F_3.jpg",1
"QR_d_best\3_1_F_4.jpg",4
"QR_d_best\3_1_F_5.jpg",3
"QR_d_best\3_1_F_6.jpg",2
"QR_d_best\3_1_F_7.jpg",1
"QR_d_best\3_1_F_8.jpg",4
"QR_d_best\3_1_F_9.jpg",3
"QR_d_best\3_1_G_0.jpg",1
"QR_d_best\3_1_G_1.jpg",2
"QR_d_best\3_1_G_10.jpg",3
"QR_d_best\3_1_G_11.jpg",4
"QR_d_best\3_1_G_12.jpg",1
"QR_d_best\3_1_G_13.jpg",2
"QR_d_best\3_1_G_14.jpg",3
"QR_d_best\3_1_G_15.jpg",4
"QR_d_best\3_1_G_16.jpg",1
"QR_d_best\3_1_G_17.jpg",2
"QR_d_best\3_1_G_18.jpg",3
"QR_d_best\3_1_G_19.jpg",4
"QR_d_best\3_1_G_2.jpg",3
"QR_d_best\3_1_G_3.jpg",4
"QR_d_best\3_1_G_4.jpg",1
"QR_d_best\3_1_G_5.jpg",2
"QR_d_best\3_1_G_6.jpg",3
"QR_d_best\3_1_G_7.jpg",4
"QR_d_best\3_1_G_8.jpg",1
"QR_d_best\3_1_G_9.jpg",2
"QR_d_best\3_1_H_0.jpg",1
"QR_d_best\3_1_H_1.jpg",2
"QR_d_best\3_1_H_10.jpg",3
"QR_d_best\3_1_H_11.jpg",4
"QR_d_best\3_1_H_12.jpg",1
"QR_d_best\3_1_H_13.jpg",2
"QR_d_best\3_1_H_14.jpg",3
"QR_d_best\3_1_H_15.jpg",4
"QR_d_best\3_1_H_16.jpg",1
"QR_d_best\3_1_H_17.jpg",2
"QR_d_best\3_1_H_18.jpg",3
"QR_d_best\3_1_H_19.jpg",4
"QR_d_best\3_1_H_2.jpg",3
"QR_d_best\3_1_H_3.jpg",4
"QR_d_best\3_1_H_4.jpg",1
"QR_d_best\3_1_H_5.jpg",2
"QR_d_best\3_1_H_6.jpg",3
"QR_d_best\3_1_H_7.jpg",4
"QR_d_best\3_1_H_8.jpg",1
"QR_d_best\3_1_H_9.jpg",2
"QR_d_best\3_1_I_0.jpg",4
"QR_d_best\3_1_I_1.jpg",3
"QR_d_best\3_1_I_10.jpg",2
"QR_d_best\3_1_I_11.jpg",1
"QR_d_best\3_1_I_12.jpg",4
"QR_d_best\3_1_I_13.jpg",3
"QR_d_best\3_1_I_14.jpg",2
"QR_d_best\3_1_I_15.jpg",1
"QR_d_best\3_1_I_16.jpg",4
"QR_d_best\3_1_I_17.jpg",3
"QR_d_best\3_1_I_18.jpg",2
"QR_d_best\3_1_I_19.jpg",1
"QR_d_best\3_1_I_2.jpg",2
"QR_d_best\3_1_I_3.jpg",1
"QR_d_best\3_1_I_4.jpg",4
"QR_d_best\3_1_I_5.jpg",3
"QR_d_best\3_1_I_6.jpg",2
"QR_d_best\3_1_I_7.jpg",1
"QR_d_best\3_1_I_8.jpg",4
"QR_d_best\3_1_I_9.jpg",3
"QR_d_best\3_1_J_0.jpg",4
"QR_d_best\3_1_J_1.jpg",3
"QR_d_best\3_1_J_10.jpg",2
"QR_d_best\3_1_J_11.jpg",1
"QR_d_best\3_1_J_12.jpg",4
"QR_d_best\3_1_J_13.jpg",3
"QR_d_best\3_1_J_14.jpg",2
"QR_d_best\3_1_J_15.jpg",1
"QR_d_best\3_1_J_16.jpg",4
"QR_d_best\3_1_J_17.jpg",3
"QR_d_best\3_1_J_18.jpg",2
"QR_d_best\3_1_J_19.jpg",1
"QR_d_best\3_1_J_2.jpg",2
"QR_d_best\3_1_J_3.jpg",1
"QR_d_best\3_1_J_4.jpg",4
"QR_d_best\3_1_J_5.jpg",3
"QR_d_best\3_1_J_6.jpg",2
"QR_d_best\3_1_J_7.jpg",1
"QR_d_best\3_1_J_8.jpg",4
"QR_d_best\3_1_J_9.jpg",3
"QR_d_best\3_1_K_0.jpg",1
"QR_d_best\3_1_K_1.jpg",2
"QR_d_best\3_1_K_10.jpg",3
"QR_d_best\3_1_K_11.jpg",4
"QR_d_best\3_1_K_12.jpg",1
"QR_d_best\3_1_K_13.jpg",2
"QR_d_best\3_1_K_14.jpg",3
"QR_d_best\3_1_K_15.jpg",4
"QR_d_best\3_1_K_16.jpg",1
"QR_d_best\3_1_K_17.jpg",2
"QR_d_best\3_1_K_18.jpg",3
"QR_d_best\3_1_K_19.jpg",4
"QR_d_best\3_1_K_2.jpg",3
"QR_d_best\3_1_K_3.jpg",4
"QR_d_best\3_1_K_4.jpg",1
"QR_d_best\3_1_K_5.jpg",2
"QR_d_best\3_1_K_6.jpg",3
"QR_d_best\3_1_K_7.jpg",4
"QR_d_best\3_1_K_8.jpg",1
"QR_d_best\3_1_K_9.jpg",2
"QR_d_best\3_1_L_0.jpg",1
"QR_d_best\3_1_L_1.jpg",2
"QR_d_best\3_1_L_10.jpg",3
"QR_d_best\3_1_L_11.jpg",4
"QR_d_best\3_1_L_12.jpg",1
"QR_d_best\3_1_L_13.jpg",2
"QR_d_best\3_1_L_14.jpg",3
"QR_d_best\3_1_L_15.jpg",4
"QR_d_best\3_1_L_16.jpg",1
"QR_d_best\3_1_L_17.jpg",2
"QR_d_best\3_1_L_18.jpg",3
"QR_d_best\3_1_L_19.jpg",4
"QR_d_best\3_1_L_2.jpg",3
"QR_d_best\3_1_L_3.jpg",4
"QR_d_best\3_1_L_4.jpg",1
"QR_d_best\3_1_L_5.jpg",2
"QR_d_best\3_1_L_6.jpg",3
"QR_d_best\3_1_L_7.jpg",4
"QR_d_best\3_1_L_8.jpg",1
"QR_d_best\3_1_L_9.jpg",2
"QR_d_best\3_2_A_0.jpg",4
"QR_d_best\3_2_A_1.jpg",3
"QR_d_best\3_2_A_10.jpg",2
"QR_d_best\3_2_A_11.jpg",1
"QR_d_best\3_2_A_12.jpg",4
"QR_d_best\3_2_A_13.jpg",3
"QR_d_best\3_2_A_14.jpg",2
"QR_d_best\3_2_A_15.jpg",1
"QR_d_best\3_2_A_16.jpg",4
"QR_d_best\3_2_A_17.jpg",3
"QR_d_best\3_2_A_18.jpg",2
"QR_d_best\3_2_A_19.jpg",1
"QR_d_best\3_2_A_2.jpg",2
"QR_d_best\3_2_A_3.jpg",1
"QR_d_best\3_2_A_4.jpg",4
"QR_d_best\3_2_A_5.jpg",3
"QR_d_best\3_2_A_6.jpg",2
"QR_d_best\3_2_A_7.jpg",1
"QR_d_best\3_2_A_8.jpg",4
"QR_d_best\3_2_A_9.jpg",3
"QR_d_best\3_2_B_0.jpg",4
"QR_d_best\3_2_B_1.jpg",3
"QR_d_best\3_2_B_10.jpg",2
"QR_d_best\3_2_B_11.jpg",1
"QR_d_best\3_2_B_12.jpg",4
"QR_d_best\3_2_B_13.jpg",3
"QR_d_best\3_2_B_14.jpg",2
"QR_d_best\3_2_B_15.jpg",1
"QR_d_best\3_2_B_16.jpg",4
"QR_d_best\3_2_B_17.jpg",3
"QR_d_best\3_2_B_18.jpg",2
"QR_d_best\3_2_B_19.jpg",1
"QR_d_best\3_2_B_2.jpg",2
"QR_d_best\3_2_B_3.jpg",1
"QR_d_best\3_2_B_4.jpg",4
"QR_d_best\3_2_B_5.jpg",3
"QR_d_best\3_2_B_6.jpg",2
"QR_d_best\3_2_B_7.jpg",1
"QR_d_best\3_2_B_8.jpg",4
"QR_d_best\3_2_B_9.jpg",3
"QR_d_best\3_2_C_0.jpg",1
"QR_d_best\3_2_C_1.jpg",2
"QR_d_best\3_2_C_10.jpg",3
"QR_d_best\3_2_C_11.jpg",4
"QR_d_best\3_2_C_12.jpg",1
"QR_d_best\3_2_C_13.jpg",2
"QR_d_best\3_2_C_14.jpg",3
"QR_d_best\3_2_C_15.jpg",4
"QR_d_best\3_2_C_16.jpg",1
"QR_d_best\3_2_C_17.jpg",2
"QR_d_best\3_2_C_18.jpg",3
"QR_d_best\3_2_C_19.jpg",4
"QR_d_best\3_2_C_2.jpg",3
"QR_d_best\3_2_C_3.jpg",4
"QR_d_best\3_2_C_4.jpg",1
"QR_d_best\3_2_C_5.jpg",2
"QR_d_best\3_2_C_6.jpg",3
"QR_d_best\3_2_C_7.jpg",4
"QR_d_best\3_2_C_8.jpg",1
